Data,Canal de atendimento,Denúncia emergencial,Denunciante,Cenário da violação,Município,Frequência,Início das violações,Vítimas,Relação vítima-suspeito,Orientação sexual da vítima,Faixa etária da vítima,Raça\Cor da vítima,Faixa etária do suspeito,Suspeito preso,Raça\Cor do suspeito,Ano,Mês,Dia
2021-04-25 19:24:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO CAETANO DO SUL,OCASIONALMENTE,HÁ MAIS DE DEZ ANOS,10.0,COMPANHEIRO (A),N/D,35 A 39 ANOS,BRANCA,35 A 39 ANOS,N/D,BRANCA,2021,4,25
2021-04-25 19:23:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO PAULO,DIARIAMENTE,HÁ MAIS DE DEZ ANOS,20.0,MARIDO,N/D,35 A 39 ANOS,PRETA,50 A 54 ANOS,N/D,PRETA,2021,4,25
2021-04-26 13:29:00,WHATSAPP,NÃO,ANÔNIMO,CASA DA VÍTIMA,PERUÍBE,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,EX-MARIDO,N/D,25 A 29 ANOS,N/D,25 A 29 ANOS,NÃO,N/D,2021,4,26
2021-04-18 20:01:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET),MARÍLIA,DIARIAMENTE,HÁ MAIS DE SEIS MESES,10.0,EX-NAMORADO (A),N/D,40 A 44 ANOS,PARDA,35 A 39 ANOS,NÃO,BRANCA,2021,4,18
2021-04-22 11:23:00,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,DIADEMA,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,MARIDO,N/D,35 A 39 ANOS,PARDA,35 A 39 ANOS,TEMPORÁRIA,PARDA,2021,4,22
2021-04-29 18:39:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DO SUSPEITO,SÃO PAULO,SEMANALMENTE,HÁ MAIS DE UM ANO,10.0,EX-COMPANHEIRO (A),N/D,30 A 34 ANOS,PARDA,30 A 34 ANOS,NÃO,PARDA,2021,4,29
2021-04-27 10:48:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO SIMÃO,DIARIAMENTE,HÁ MAIS DE SEIS MESES,10.0,MARIDO,N/D,40 A 44 ANOS,PARDA,40 A 44 ANOS,NÃO,PRETA,2021,4,27
2021-04-22 12:05:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BEBEDOURO,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,MARIDO,N/D,45 A 49 ANOS,BRANCA,40 A 44 ANOS,NÃO,BRANCA,2021,4,22
2021-04-26 01:06:00,WHATSAPP,NÃO,TERCEIRO,CASA DE FAMILIARES,SÃO PAULO,OCASIONALMENTE,HÁ MAIS DE UM ANO,10.0,MARIDO,N/D,45 A 49 ANOS,BRANCA,40 A 44 ANOS,N/D,PRETA,2021,4,26
2021-04-30 16:51:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO PAULO,DIARIAMENTE,HÁ UMA SEMANA,10.0,MARIDO,N/D,,BRANCA,N/D,N/D,BRANCA,2021,4,30
2021-04-23 20:11:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,FRANCA,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,MARIDO,N/D,35 A 39 ANOS,N/D,35 A 39 ANOS,N/D,N/D,2021,4,23
2021-04-27 14:30:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,VÁRZEA PAULISTA,SEMANALMENTE,HÁ MAIS DE UM ANO,20.0,COMPANHEIRO (A),N/D,20 A 24 ANOS,N/D,35 A 39 ANOS,N/D,N/D,2021,4,27
2021-04-29 18:40:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,MOGI GUAÇU,SEMANALMENTE,NÃO SABE INFORMAR,10.0,MARIDO,N/D,55 A 59 ANOS,N/D,50 A 54 ANOS,N/D,N/D,2021,4,29
2021-04-29 19:46:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO BERNARDO DO CAMPO,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,MARIDO,N/D,30 A 34 ANOS,PARDA,30 A 34 ANOS,NÃO,PARDA,2021,4,29
2021-04-28 13:38:00,WHATSAPP,RISCO IMINENTE DE MORTE DA VÍTIMA,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,SÃO PAULO,OCASIONALMENTE,HÁ MAIS DE DEZ ANOS,10.0,EX-COMPANHEIRO (A),N/D,40 A 44 ANOS,PARDA,50 A 54 ANOS,NÃO,PARDA,2021,4,28
2021-04-28 13:55:00,WHATSAPP,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,SÃO PAULO,OCASIONALMENTE,HÁ MAIS DE DEZ ANOS,10.0,EX-COMPANHEIRO (A),N/D,40 A 44 ANOS,PARDA,50 A 54 ANOS,NÃO,PARDA,2021,4,28
2021-04-29 19:46:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,CAMPINAS,DIARIAMENTE,HÁ UM MÊS,10.0,EX-COMPANHEIRO (A),N/D,40 A 44 ANOS,BRANCA,40 A 44 ANOS,PENA,PARDA,2021,4,29
2021-04-17 16:43:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,MARIDO,N/D,30 A 34 ANOS,PARDA,30 A 34 ANOS,NÃO,BRANCA,2021,4,17
2021-04-30 20:11:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,SÃO PAULO,OCASIONALMENTE,HÁ MAIS DE SEIS MESES,10.0,EX-NAMORADO (A),N/D,35 A 39 ANOS,PARDA,35 A 39 ANOS,N/D,BRANCA,2021,4,30
2021-04-22 01:05:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA DA VÍTIMA,SÃO PAULO,ÚNICA OCORRÊNCIA,NÃO SE APLICA,10.0,VIZINHO (A),N/D,40 A 44 ANOS,BRANCA,50 A 54 ANOS,N/D,BRANCA,2021,4,22
2021-04-28 18:57:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,PRESIDENTE PRUDENTE,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,10.0,COMPANHEIRO (A),N/D,25 A 29 ANOS,PARDA,30 A 34 ANOS,N/D,PARDA,2021,4,28
2021-04-23 16:08:00,TELEFÔNICO,SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,CORDEIRÓPOLIS,ÚNICA OCORRÊNCIA,NÃO SE APLICA,10.0,NAMORADO(A),N/D,30 A 34 ANOS,PRETA,40 A 44 ANOS,N/D,BRANCA,2021,4,23
2021-04-25 02:51:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,ANÔNIMO,CASA DE FAMILIARES,CARAGUATATUBA,SEMANALMENTE,HÁ MAIS DE UM ANO,40.0,EX-COMPANHEIRO (A),N/D,35 A 39 ANOS,PARDA,30 A 34 ANOS,N/D,PARDA,2021,4,25
2021-04-26 01:59:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,ANÔNIMO,CASA DO SUSPEITO,SÃO PAULO,OCASIONALMENTE,HÁ MAIS DE CINCO ANOS,20.0,MARIDO,N/D,20 A 24 ANOS,BRANCA,20 A 24 ANOS,N/D,BRANCA,2021,4,26
2021-04-21 11:46:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO PAULO,DIARIAMENTE,HÁ UMA SEMANA,10.0,COMPANHEIRO (A),N/D,25 A 29 ANOS,BRANCA,35 A 39 ANOS,NÃO,PRETA,2021,4,21
2021-04-25 13:38:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET),SÃO PAULO,DIARIAMENTE,HÁ UM MÊS,10.0,OUTROS,N/D,25 A 29 ANOS,BRANCA,35 A 39 ANOS,NÃO,BRANCA,2021,4,25
2021-04-18 14:17:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,OSASCO,MENSALMENTE,HÁ MAIS DE UM ANO,10.0,N/D,N/D,20 A 24 ANOS,PARDA,25 A 29 ANOS,NÃO,BRANCA,2021,4,18
2021-04-28 20:23:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,VIA PÚBLICA,PRAIA GRANDE,OCASIONALMENTE,HÁ MAIS DE UM ANO,10.0,EX-MARIDO,N/D,25 A 29 ANOS,N/D,N/D,N/D,N/D,2021,4,28
2021-04-17 01:53:00,WEBCHAT,SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA,ANÔNIMO,CASA DA VÍTIMA,RIO CLARO,ÚNICA OCORRÊNCIA,NÃO SE APLICA,10.0,EX-NAMORADO (A),N/D,18 A 19 ANOS,BRANCA,N/D,N/D,PARDA,2021,4,17
2021-04-23 21:24:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO PAULO,DIARIAMENTE,HÁ UM MÊS,10.0,NAMORADO(A),N/D,45 A 49 ANOS,PARDA,40 A 44 ANOS,NÃO,BRANCA,2021,4,23
2021-04-26 17:23:00,TELEFÔNICO,SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,SÃO PAULO,ÚNICA OCORRÊNCIA,NÃO SE APLICA,10.0,EX-NAMORADO (A),N/D,18 A 19 ANOS,PARDA,20 A 24 ANOS,NÃO,BRANCA,2021,4,26
2021-04-23 16:46:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA DA VÍTIMA,SÃO JOSÉ DOS CAMPOS,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,EX-MARIDO,N/D,25 A 29 ANOS,PARDA,30 A 34 ANOS,FLAGRANTE,BRANCA,2021,4,23
2021-04-30 12:05:00,WHATSAPP,NÃO,CRIANÇA/ADOLESCENTE,CASA DA VÍTIMA,RIBEIRÃO PRETO,OCASIONALMENTE,NÃO SABE INFORMAR,10.0,IRMÃO (Ã),N/D,15 A 17 ANOS,N/D,18 A 19 ANOS,N/D,N/D,2021,4,30
2021-04-29 09:22:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,PINDAMONHANGABA,OCASIONALMENTE,HÁ MAIS DE UM ANO,10.0,COMPANHEIRO (A),N/D,,N/D,N/D,N/D,N/D,2021,4,29
2021-04-26 09:11:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,CAMPINAS,OCASIONALMENTE,NÃO SE APLICA,10.0,MARIDO,N/D,20 A 24 ANOS,N/D,25 A 29 ANOS,NÃO,N/D,2021,4,26
2021-04-24 19:04:00,WHATSAPP,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,GUARULHOS,SEMANALMENTE,HÁ MAIS DE UM ANO,10.0,EX-MARIDO,N/D,30 A 34 ANOS,PRETA,30 A 34 ANOS,N/D,PRETA,2021,4,24
2021-04-22 21:28:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO CARLOS,OCASIONALMENTE,HÁ MAIS DE UM ANO,10.0,IRMÃO (Ã),N/D,30 A 34 ANOS,PARDA,35 A 39 ANOS,NÃO,PARDA,2021,4,22
2021-04-20 15:39:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SANTOS,OCASIONALMENTE,HÁ MAIS DE UM ANO,10.0,COMPANHEIRO (A),N/D,35 A 39 ANOS,BRANCA,50 A 54 ANOS,NÃO,PARDA,2021,4,20
2021-04-28 20:13:00,WHATSAPP,SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA,A PRÓPRIA VÍTIMA,CASA DO SUSPEITO,SÃO CARLOS,ÚNICA OCORRÊNCIA,NÃO SE APLICA,10.0,EX-MARIDO,N/D,45 A 49 ANOS,N/D,55 A 59 ANOS,N/D,N/D,2021,4,28
2021-04-27 09:30:00,WHATSAPP,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,BEBEDOURO,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,EX-MARIDO,N/D,20 A 24 ANOS,N/D,25 A 29 ANOS,N/D,PARDA,2021,4,27
2021-04-16 15:36:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO PAULO,SEMANALMENTE,HÁ MAIS DE DEZ ANOS,20.0,MARIDO,N/D,35 A 39 ANOS,BRANCA,50 A 54 ANOS,FLAGRANTE,PRETA,2021,4,16
2021-04-26 16:27:00,TELEFÔNICO,SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA,ANÔNIMO,CASA DA VÍTIMA,CAMPINAS,ÚNICA OCORRÊNCIA,NÃO SE APLICA,10.0,EX-COMPANHEIRO (A),N/D,25 A 29 ANOS,PRETA,30 A 34 ANOS,NÃO,BRANCA,2021,4,26
2021-04-28 18:56:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,PRESIDENTE PRUDENTE,OCASIONALMENTE,HÁ MAIS DE CINCO ANOS,10.0,EX-MARIDO,N/D,40 A 44 ANOS,BRANCA,45 A 49 ANOS,NÃO,PARDA,2021,4,28
2021-04-30 18:28:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,LOUVEIRA,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,OUTROS,N/D,,N/D,N/D,N/D,N/D,2021,4,30
2021-04-25 02:49:00,TELEFÔNICO,VÍTIMA EM SANGRAMENTO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,EMBU DAS ARTES,OCASIONALMENTE,HÁ UM MÊS,10.0,NAMORADO(A),N/D,20 A 24 ANOS,PARDA,20 A 24 ANOS,N/D,BRANCA,2021,4,25
2021-04-17 04:30:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DO SUSPEITO,CATANDUVA,OCASIONALMENTE,HÁ MAIS DE UM ANO,10.0,NAMORADO(A),N/D,,N/D,N/D,N/D,N/D,2021,4,17
2021-04-28 12:06:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,ITAQUAQUECETUBA,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,COMPANHEIRO (A),N/D,30 A 34 ANOS,BRANCA,30 A 34 ANOS,N/D,PRETA,2021,4,28
2021-04-30 14:43:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,CAMPINAS,DIARIAMENTE,HÁ MAIS DE UM ANO,20.0,COMPANHEIRO (A),N/D,35 A 39 ANOS,BRANCA,30 A 34 ANOS,PREVENTIVA,PARDA,2021,4,30
2021-04-22 08:26:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO PAULO,DIARIAMENTE,HÁ MAIS DE SEIS MESES,10.0,MARIDO,N/D,25 A 29 ANOS,BRANCA,35 A 39 ANOS,N/D,PRETA,2021,4,22
2021-04-25 20:41:00,WHATSAPP,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO PAULO,DIARIAMENTE,HÁ MAIS DE DEZ ANOS,10.0,OUTROS,N/D,55 A 59 ANOS,N/D,65 A 69 ANOS,NÃO,N/D,2021,4,25
2021-04-29 19:05:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA DA VÍTIMA,CAMPINAS,N/D,N/D,10.0,EX-NAMORADO (A),N/D,40 A 44 ANOS,BRANCA,40 A 44 ANOS,PENA,N/D,2021,4,29
2021-04-21 13:51:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,A PRÓPRIA VÍTIMA,OUTROS,GUARUJÁ,DIARIAMENTE,HÁ UM MÊS,10.0,EX-COMPANHEIRO (A),N/D,30 A 34 ANOS,PRETA,25 A 29 ANOS,NÃO,PARDA,2021,4,21
2021-04-17 21:03:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,CAMPINAS,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,20.0,MARIDO,N/D,40 A 44 ANOS,BRANCA,30 A 34 ANOS,NÃO,PARDA,2021,4,17
2021-04-23 22:18:00,WHATSAPP,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,SÃO JOSÉ DOS CAMPOS,OCASIONALMENTE,NÃO SABE INFORMAR,10.0,EX-MARIDO,N/D,35 A 39 ANOS,AMARELA,40 A 44 ANOS,NÃO,N/D,2021,4,23
2021-04-26 03:04:00,WEBCHAT,SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO PAULO,ÚNICA OCORRÊNCIA,NÃO SE APLICA,10.0,NAMORADO(A),N/D,30 A 34 ANOS,BRANCA,30 A 34 ANOS,N/D,PARDA,2021,4,26
2021-04-30 15:22:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO PAULO,DIARIAMENTE,HÁ MAIS DE SEIS MESES,10.0,COMPANHEIRO (A),N/D,20 A 24 ANOS,PARDA,25 A 29 ANOS,N/D,PARDA,2021,4,30
2021-04-27 14:41:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET),CAMPINAS,DIARIAMENTE,HÁ UMA SEMANA,10.0,NÃO SABE INFORMAR,N/D,45 A 49 ANOS,BRANCA,25 A 29 ANOS,N/D,N/D,2021,4,27
2021-04-23 08:31:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,GUARULHOS,OCASIONALMENTE,HÁ MAIS DE DEZ ANOS,10.0,MARIDO,N/D,65 A 69 ANOS,BRANCA,65 A 69 ANOS,N/D,PARDA,2021,4,23
2021-04-17 04:37:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA DA VÍTIMA,SOROCABA,SEMANALMENTE,HÁ MAIS DE SEIS MESES,10.0,MARIDO,N/D,45 A 49 ANOS,PARDA,50 A 54 ANOS,N/D,PARDA,2021,4,17
2021-04-21 20:18:00,WHATSAPP,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,EX-COMPANHEIRO (A),N/D,20 A 24 ANOS,PARDA,20 A 24 ANOS,N/D,N/D,2021,4,21
2021-04-29 17:33:00,WHATSAPP,NÃO,ANÔNIMO,AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET),ENGENHEIRO COELHO,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,N/D,N/D,40 A 44 ANOS,N/D,45 A 49 ANOS,N/D,PARDA,2021,4,29
2021-04-29 06:50:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,COMPANHEIRO (A),N/D,40 A 44 ANOS,BRANCA,40 A 44 ANOS,N/D,INDÍGENA,2021,4,29
2021-04-24 06:40:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET),RIBEIRÃO PRETO,DIARIAMENTE,HÁ UMA SEMANA,10.0,NÃO SE APLICA,N/D,45 A 49 ANOS,BRANCA,30 A 34 ANOS,N/D,PARDA,2021,4,24
2021-04-21 02:21:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO PAULO,SEMANALMENTE,HÁ MAIS DE DEZ ANOS,10.0,COMPANHEIRO (A),N/D,50 A 54 ANOS,BRANCA,60 A 64 ANOS,NÃO,BRANCA,2021,4,21
2021-04-28 20:47:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,CAMPINAS,OCASIONALMENTE,HÁ MAIS DE SEIS MESES,10.0,COMPANHEIRO (A),N/D,25 A 29 ANOS,PRETA,30 A 34 ANOS,TEMPORÁRIA,PRETA,2021,4,28
2021-04-25 12:23:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA DA VÍTIMA,SÃO PAULO,DIARIAMENTE,HÁ MAIS DE SEIS MESES,10.0,VIZINHO (A),N/D,70 A 74 ANOS,BRANCA,50 A 54 ANOS,NÃO,BRANCA,2021,4,25
2021-04-29 16:33:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET),SÃO PAULO,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,EX-MARIDO,N/D,30 A 34 ANOS,PARDA,30 A 34 ANOS,N/D,PARDA,2021,4,29
2021-04-29 19:57:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,PROMISSÃO,SEMANALMENTE,HÁ MAIS DE UM ANO,10.0,MARIDO,N/D,70 A 74 ANOS,BRANCA,75 A 79 ANOS,NÃO,BRANCA,2021,4,29
2021-04-19 05:56:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO BERNARDO DO CAMPO,N/D,HÁ MAIS DE DEZ ANOS,10.0,PADRASTO/MADRASTA,N/D,25 A 29 ANOS,N/D,50 A 54 ANOS,N/D,N/D,2021,4,19
2021-04-20 17:45:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,IBIÚNA,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,EX-MARIDO,N/D,30 A 34 ANOS,N/D,40 A 44 ANOS,N/D,N/D,2021,4,20
2021-04-30 17:26:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,PRAIA GRANDE,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,10.0,MARIDO,N/D,55 A 59 ANOS,PARDA,25 A 29 ANOS,N/D,PRETA,2021,4,30
2021-04-23 09:58:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SUMARÉ,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,COMPANHEIRO (A),N/D,35 A 39 ANOS,BRANCA,40 A 44 ANOS,N/D,PARDA,2021,4,23
2021-04-28 18:58:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA DA VÍTIMA,SÃO BERNARDO DO CAMPO,OCASIONALMENTE,HÁ UM MÊS,10.0,EX-COMPANHEIRO (A),N/D,35 A 39 ANOS,PRETA,35 A 39 ANOS,NÃO,BRANCA,2021,4,28
2021-04-24 18:45:00,TELEFÔNICO,SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA - SEM FREQUÊNCIA,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO VICENTE,ÚNICA OCORRÊNCIA,NÃO SE APLICA,20.0,IRMÃO (Ã),N/D,70 A 74 ANOS,PARDA,70 A 74 ANOS,NÃO,PARDA,2021,4,24
2021-04-20 13:14:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SÃO PAULO,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,10.0,COMPANHEIRO (A),N/D,45 A 49 ANOS,BRANCA,45 A 49 ANOS,FLAGRANTE,PRETA,2021,4,20
2021-04-30 09:36:00,WEBCHAT,NÃO,A PRÓPRIA VÍTIMA,AMBIENTE VIRTUAL (NO ÂMBITO DA INTERNET),BEBEDOURO,SEMANALMENTE,HÁ UM MÊS,10.0,EX-MARIDO,N/D,30 A 34 ANOS,BRANCA,30 A 34 ANOS,N/D,BRANCA,2021,4,30
2021-04-26 21:10:00,WHATSAPP,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,CAMPINAS,DIARIAMENTE,HÁ MAIS DE CINCO ANOS,10.0,COMPANHEIRO (A),N/D,35 A 39 ANOS,PARDA,25 A 29 ANOS,NÃO,PARDA,2021,4,26
2021-04-26 14:26:00,TELEFÔNICO,RISCO IMINENTE DE MORTE DA VÍTIMA,A PRÓPRIA VÍTIMA,CASA DO SUSPEITO,MAUÁ,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,EX-COMPANHEIRO (A),N/D,30 A 34 ANOS,BRANCA,N/D,TEMPORÁRIA,N/D,2021,4,26
2021-04-20 13:46:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA DO SUSPEITO,TAUBATÉ,MENSALMENTE,HÁ MAIS DE SEIS MESES,10.0,IRMÃO (Ã),N/D,20 A 24 ANOS,PARDA,25 A 29 ANOS,NÃO,PRETA,2021,4,20
2021-04-25 11:24:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,ITARARÉ,SEMANALMENTE,HÁ MAIS DE CINCO ANOS,10.0,MARIDO,N/D,20 A 24 ANOS,PRETA,25 A 29 ANOS,N/D,BRANCA,2021,4,25
2021-05-06 12:00:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,SANTANA DE PARNAÍBA,DIARIAMENTE,HÁ UM MÊS,40.0,MARIDO,N/D,30 A 34 ANOS,BRANCA,30 A 34 ANOS,NÃO,PARDA,2021,5,6
2021-05-10 09:12:00,TELEFÔNICO,NÃO,ANÔNIMO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,ITU,DIARIAMENTE,HÁ MAIS DE UM ANO,20.0,MARIDO,N/D,18 A 19 ANOS,PARDA,20 A 24 ANOS,N/D,PARDA,2021,5,10
2021-05-11 11:21:00,TELEFÔNICO,NÃO,A PRÓPRIA VÍTIMA,CASA DA VÍTIMA,PRESIDENTE PRUDENTE,DIARIAMENTE,HÁ MAIS DE UM ANO,10.0,PADRASTO/MADRASTA,N/D,30 A 34 ANOS,PARDA,50 A 54 ANOS,N/D,PRETA,2021,5,11
